msg_index, msg_priority, msg_type, msg_start_time(ts), msg_success_send
81, 6, a, 1700642755.965493511, 1
82, 6, a, 1700642756.14992769, 1
83, 6, a, 1700642756.64722868, 1
84, 6, a, 1700642756.99143597, 1
85, 6, a, 1700642756.133730930, 1
86, 6, a, 1700642756.180554985, 1
87, 6, a, 1700642756.221000815, 1
88, 6, a, 1700642756.272496627, 1
89, 6, a, 1700642756.313104467, 1
90, 6, a, 1700642756.361659386, 1
91, 6, a, 1700642756.413304988, 1
92, 6, a, 1700642756.448036711, 1
93, 6, a, 1700642756.482607449, 1
94, 6, a, 1700642756.517241060, 1
95, 6, a, 1700642756.551860406, 1
96, 6, a, 1700642756.586441959, 1
97, 6, a, 1700642756.621073262, 1
98, 6, a, 1700642756.656537247, 1
99, 6, a, 1700642756.691116785, 1
100, 6, a, 1700642756.727527463, 1
101, 6, a, 1700642756.771519972, 1
102, 6, a, 1700642756.807213392, 1
103, 6, a, 1700642756.853487384, 1
104, 6, a, 1700642756.889218585, 1
105, 6, a, 1700642756.923926879, 1
106, 6, a, 1700642756.958799449, 1
107, 6, a, 1700642756.993328691, 1
108, 6, a, 1700642757.28492051, 1
109, 6, a, 1700642757.77042265, 1
110, 6, a, 1700642757.111758143, 1
111, 6, a, 1700642757.146310553, 1
112, 6, a, 1700642757.182135891, 1
113, 6, a, 1700642757.219146614, 1
114, 6, a, 1700642757.265117202, 1
115, 6, a, 1700642757.299885297, 1
116, 6, a, 1700642757.334531633, 1
117, 6, a, 1700642757.369268524, 1
118, 6, a, 1700642757.403999060, 1
119, 6, a, 1700642757.438716526, 1
120, 6, a, 1700642757.473376893, 1
121, 6, a, 1700642757.507992312, 1
122, 6, a, 1700642757.542578097, 1
123, 6, a, 1700642757.590855404, 1
124, 6, a, 1700642757.627597798, 1
125, 6, a, 1700642757.662119741, 1
126, 6, a, 1700642757.713156857, 1
127, 6, a, 1700642757.755251201, 1
128, 6, a, 1700642757.789780809, 1
129, 6, a, 1700642757.824337789, 1
130, 6, a, 1700642757.867519911, 1
131, 6, a, 1700642757.916364866, 1
132, 6, a, 1700642757.958418710, 1
133, 6, a, 1700642757.993058223, 1
134, 6, a, 1700642758.28668730, 1
135, 6, a, 1700642758.80955252, 1
136, 6, a, 1700642758.116256734, 1
137, 6, a, 1700642758.150848486, 1
138, 6, a, 1700642758.185368694, 1
139, 6, a, 1700642758.225827216, 1
140, 6, a, 1700642758.261614148, 1
141, 6, a, 1700642758.296202185, 1
142, 6, a, 1700642758.330802679, 1
143, 6, a, 1700642758.378571850, 1
144, 6, a, 1700642758.429568566, 1
145, 6, a, 1700642758.474647928, 1
146, 6, a, 1700642758.518746981, 1
147, 6, a, 1700642758.554570296, 1
148, 6, a, 1700642758.590099849, 1
149, 6, a, 1700642758.624608007, 1
150, 6, a, 1700642758.662433873, 1
151, 6, a, 1700642758.716604236, 1
152, 6, a, 1700642758.751322317, 1
153, 6, a, 1700642758.786028203, 1
154, 6, a, 1700642758.820568474, 1
155, 6, a, 1700642758.856565919, 1
156, 6, a, 1700642758.891881204, 1
157, 6, a, 1700642758.926378821, 1
158, 6, a, 1700642758.960804900, 1
159, 6, a, 1700642758.995390368, 1
160, 6, a, 1700642759.30269834, 1
161, 6, a, 1700642759.64555738, 1
162, 6, a, 1700642759.99103818, 1
163, 6, a, 1700642759.134110081, 1
164, 6, a, 1700642759.168806276, 1
165, 6, a, 1700642759.203937308, 1
166, 6, a, 1700642759.238653688, 1
167, 6, a, 1700642759.273707916, 1
168, 6, a, 1700642759.308141107, 1
169, 6, a, 1700642759.343234001, 1
170, 6, a, 1700642759.378308402, 1
171, 6, a, 1700642759.412882259, 1
172, 6, a, 1700642759.447693309, 1
173, 6, a, 1700642759.481978854, 1
174, 6, a, 1700642759.516679969, 1
175, 6, a, 1700642759.551285185, 1
176, 6, a, 1700642759.585932087, 1
177, 6, a, 1700642759.620695342, 1
178, 6, a, 1700642759.655061805, 1
179, 6, a, 1700642759.690658403, 1
180, 6, a, 1700642759.725236800, 1
181, 6, a, 1700642759.760098503, 1
182, 6, a, 1700642759.794642631, 1
183, 6, a, 1700642759.830128149, 1
184, 6, a, 1700642759.865105492, 1
185, 6, a, 1700642759.900341856, 1
186, 6, a, 1700642759.935348279, 1
187, 6, a, 1700642759.970318074, 1
188, 6, a, 1700642760.4868073, 1
189, 6, a, 1700642760.40224553, 1
190, 6, a, 1700642760.74789158, 1
191, 6, a, 1700642760.109862282, 1
192, 6, a, 1700642760.145106885, 1
193, 6, a, 1700642760.179416666, 1
194, 6, a, 1700642760.214243313, 1
195, 6, a, 1700642760.248821671, 1
196, 6, a, 1700642760.283430536, 1
197, 6, a, 1700642760.317860578, 1
198, 6, a, 1700642760.353270637, 1
199, 6, a, 1700642760.387794070, 1
200, 6, a, 1700642760.422909447, 1
201, 6, a, 1700642760.458208740, 1
202, 6, a, 1700642760.492832221, 1
203, 6, a, 1700642760.527682226, 1
204, 6, a, 1700642760.562632213, 1
205, 6, a, 1700642760.597701785, 1
206, 6, a, 1700642760.632356392, 1
207, 6, a, 1700642760.667300862, 1
208, 6, a, 1700642760.702189530, 1
209, 6, a, 1700642760.736472519, 1
210, 6, a, 1700642760.770834285, 1
211, 6, a, 1700642760.805636686, 1
212, 6, a, 1700642760.840812488, 1
213, 6, a, 1700642760.875308057, 1
214, 6, a, 1700642760.909827279, 1
215, 6, a, 1700642760.944407993, 1
216, 6, a, 1700642760.979880769, 1
217, 6, a, 1700642761.14751556, 1
218, 6, a, 1700642761.50487264, 1
219, 6, a, 1700642761.85505445, 1
220, 6, a, 1700642761.120006553, 1
221, 6, a, 1700642761.155433294, 1
222, 6, a, 1700642761.189992383, 1
223, 6, a, 1700642761.224465997, 1
224, 6, a, 1700642761.259778844, 1
225, 6, a, 1700642761.295058864, 1
226, 6, a, 1700642761.329700085, 1
227, 6, a, 1700642761.364335499, 1
228, 6, a, 1700642761.399183573, 1
229, 6, a, 1700642761.433868967, 1
230, 6, a, 1700642761.468227722, 1
231, 6, a, 1700642761.503196017, 1
232, 6, a, 1700642761.538573928, 1
233, 6, a, 1700642761.573712860, 1
234, 6, a, 1700642761.608271396, 1
235, 6, a, 1700642761.643052419, 1
236, 6, a, 1700642761.677945897, 1
237, 6, a, 1700642761.712539374, 1
238, 6, a, 1700642761.747316784, 1
239, 6, a, 1700642761.781679573, 1
240, 6, a, 1700642761.816226952, 1
241, 6, a, 1700642761.850863752, 1
242, 6, a, 1700642761.885985960, 1
243, 6, a, 1700642761.921308641, 1
244, 6, a, 1700642761.956350907, 1
245, 6, a, 1700642761.990819864, 1
246, 6, a, 1700642762.25366100, 1
247, 6, a, 1700642762.59979148, 1
248, 6, a, 1700642762.94458437, 1
249, 6, a, 1700642762.129133226, 1
250, 6, a, 1700642762.163693695, 1
251, 6, a, 1700642762.199010983, 1
252, 6, a, 1700642762.233806736, 1
253, 6, a, 1700642762.269328311, 1
254, 6, a, 1700642762.304598580, 1
255, 6, a, 1700642762.339641918, 1
256, 6, a, 1700642762.374035228, 1
257, 6, a, 1700642762.409008011, 1
258, 6, a, 1700642762.444369150, 1
259, 6, a, 1700642762.479573536, 1
260, 6, a, 1700642762.514442811, 1
261, 6, a, 1700642762.548950077, 1
262, 6, a, 1700642762.584091850, 1
263, 6, a, 1700642762.619340350, 1
264, 6, a, 1700642762.654176160, 1
265, 6, a, 1700642762.689431503, 1
266, 6, a, 1700642762.724513684, 1
267, 6, a, 1700642762.759618209, 1
268, 6, a, 1700642762.794917752, 1
269, 6, a, 1700642762.830234312, 1
270, 6, a, 1700642762.865483751, 1
271, 6, a, 1700642762.900291155, 1
272, 6, a, 1700642762.934981259, 1
273, 6, a, 1700642762.969732845, 1
274, 6, a, 1700642763.4786585, 1
275, 6, a, 1700642763.40124029, 1
276, 6, a, 1700642763.75482024, 1
277, 6, a, 1700642763.110424407, 1
278, 6, a, 1700642763.145335922, 1
279, 6, a, 1700642763.179920551, 1
280, 6, a, 1700642763.214891216, 1
281, 6, a, 1700642763.250339192, 1
282, 6, a, 1700642763.285661694, 1
283, 6, a, 1700642763.320153190, 1
284, 6, a, 1700642763.355083740, 1
285, 6, a, 1700642763.389822555, 1
286, 6, a, 1700642763.425246883, 1
287, 6, a, 1700642763.459929325, 1
288, 6, a, 1700642763.494977518, 1
289, 6, a, 1700642763.529525583, 1
290, 6, a, 1700642763.564704302, 1
291, 6, a, 1700642763.599967627, 1
292, 6, a, 1700642763.635131651, 1
293, 6, a, 1700642763.670225065, 1
294, 6, a, 1700642763.705041450, 1
295, 6, a, 1700642763.740058351, 1
296, 6, a, 1700642763.774972670, 1
297, 6, a, 1700642763.809597105, 1
298, 6, a, 1700642763.844050439, 1
299, 6, a, 1700642763.879190010, 1
300, 6, a, 1700642763.913888286, 1
301, 6, a, 1700642763.948896628, 1
302, 6, a, 1700642763.984026033, 1
303, 6, a, 1700642764.19573283, 1
304, 6, a, 1700642764.54211828, 1
305, 6, a, 1700642764.89437460, 1
306, 6, a, 1700642764.124632237, 1
307, 6, a, 1700642764.159728230, 1
308, 6, a, 1700642764.194438161, 1
309, 6, a, 1700642764.229397664, 1
310, 6, a, 1700642764.264440719, 1
311, 6, a, 1700642764.299102409, 1
312, 6, a, 1700642764.334012395, 1
313, 6, a, 1700642764.369047348, 1
314, 6, a, 1700642764.403858067, 1
315, 6, a, 1700642764.438872551, 1
316, 6, a, 1700642764.473757426, 1
317, 6, a, 1700642764.510182737, 1
318, 6, a, 1700642764.545412984, 1
319, 6, a, 1700642764.580635860, 1
320, 6, a, 1700642764.615649231, 1
321, 6, a, 1700642764.650701817, 1
322, 6, a, 1700642764.685515506, 1
323, 6, a, 1700642764.720144602, 1
324, 6, a, 1700642764.754846392, 1
325, 6, a, 1700642764.789928433, 1
326, 6, a, 1700642764.824440111, 1
327, 6, a, 1700642764.859406113, 1
328, 6, a, 1700642764.894094088, 1
329, 6, a, 1700642764.928963773, 1
330, 6, a, 1700642764.964686546, 1
331, 6, a, 1700642765.15738, 1
332, 6, a, 1700642765.34559412, 1
333, 6, a, 1700642765.70198718, 1
334, 6, a, 1700642765.104626294, 1
335, 6, a, 1700642765.139213575, 1
336, 6, a, 1700642765.174322981, 1
337, 6, a, 1700642765.210201206, 1
338, 6, a, 1700642765.245338025, 1
339, 6, a, 1700642765.280830389, 1
340, 6, a, 1700642765.315947421, 1
341, 6, a, 1700642765.351111427, 1
342, 6, a, 1700642765.386567601, 1
343, 6, a, 1700642765.421233358, 1
344, 6, a, 1700642765.456315860, 1
345, 6, a, 1700642765.491346236, 1
346, 6, a, 1700642765.526455122, 1
347, 6, a, 1700642765.561814620, 1
348, 6, a, 1700642765.596834459, 1
349, 6, a, 1700642765.631487857, 1
350, 6, a, 1700642765.666422354, 1
351, 6, a, 1700642765.700989460, 1
352, 6, a, 1700642765.735467724, 1
353, 6, a, 1700642765.770442132, 1
354, 6, a, 1700642765.804976282, 1
355, 6, a, 1700642765.840052095, 1
356, 6, a, 1700642765.874985837, 1
357, 6, a, 1700642765.910037682, 1
358, 6, a, 1700642765.945389805, 1
359, 6, a, 1700642765.980629397, 1
360, 6, a, 1700642766.16184335, 1
361, 6, a, 1700642766.50934426, 1
362, 6, a, 1700642766.85496658, 1
363, 6, a, 1700642766.120009770, 1
364, 6, a, 1700642766.155630606, 1
365, 6, a, 1700642766.190340983, 1
366, 6, a, 1700642766.224986031, 1
367, 6, a, 1700642766.259712855, 1
368, 6, a, 1700642766.294853723, 1
369, 6, a, 1700642766.329601098, 1
370, 6, a, 1700642766.364358289, 1
371, 6, a, 1700642766.399173731, 1
372, 6, a, 1700642766.433950948, 1
373, 6, a, 1700642766.468547468, 1
374, 6, a, 1700642766.503201029, 1
375, 6, a, 1700642766.537857826, 1
376, 6, a, 1700642766.572450972, 1
377, 6, a, 1700642766.607566059, 1
378, 6, a, 1700642766.641933009, 1
379, 6, a, 1700642766.676488197, 1
380, 6, a, 1700642766.711347942, 1
381, 6, a, 1700642766.745883199, 1
382, 6, a, 1700642766.780253494, 1
383, 6, a, 1700642766.815124766, 1
384, 6, a, 1700642766.849776841, 1
385, 6, a, 1700642766.884409635, 1
386, 6, a, 1700642766.919080378, 1
387, 6, a, 1700642766.953790835, 1
388, 6, a, 1700642766.988423753, 1
389, 6, a, 1700642767.23096975, 1
390, 6, a, 1700642767.57761560, 1
391, 6, a, 1700642767.92437716, 1
392, 6, a, 1700642767.127041357, 1
393, 6, a, 1700642767.161872393, 1
394, 6, a, 1700642767.196208085, 1
395, 6, a, 1700642767.230895873, 1
396, 6, a, 1700642767.265900712, 1
397, 6, a, 1700642767.300378722, 1
398, 6, a, 1700642767.335116350, 1
399, 6, a, 1700642767.369813419, 1
400, 6, a, 1700642767.404888561, 1
401, 6, a, 1700642767.440824814, 1
402, 6, a, 1700642767.475289832, 1
403, 6, a, 1700642767.510367558, 1
404, 6, a, 1700642767.545900832, 1
405, 6, a, 1700642767.580880554, 1
406, 6, a, 1700642767.616203720, 1
407, 6, a, 1700642767.651140812, 1
408, 6, a, 1700642767.686335563, 1
409, 6, a, 1700642767.721593273, 1
410, 6, a, 1700642767.756401463, 1
411, 6, a, 1700642767.791061791, 1
412, 6, a, 1700642767.826280360, 1
413, 6, a, 1700642767.861090197, 1
414, 6, a, 1700642767.895974590, 1
415, 6, a, 1700642767.930578828, 1
416, 6, a, 1700642767.965289606, 1
417, 6, a, 1700642768.148083, 1
418, 6, a, 1700642768.34720579, 1
419, 6, a, 1700642768.69176341, 1
420, 6, a, 1700642768.104504993, 1
421, 6, a, 1700642768.139657365, 1
422, 6, a, 1700642768.174878505, 1
423, 6, a, 1700642768.210208438, 1
424, 6, a, 1700642768.245373411, 1
425, 6, a, 1700642768.280052684, 1
426, 6, a, 1700642768.314785778, 1
427, 6, a, 1700642768.349521688, 1
428, 6, a, 1700642768.383990730, 1
429, 6, a, 1700642768.418616413, 1
430, 6, a, 1700642768.453195843, 1
431, 6, a, 1700642768.487839797, 1
432, 6, a, 1700642768.522556467, 1
433, 6, a, 1700642768.557370533, 1
434, 6, a, 1700642768.592453848, 1
435, 6, a, 1700642768.628131238, 1
436, 6, a, 1700642768.662454529, 1
437, 6, a, 1700642768.697904738, 1
438, 6, a, 1700642768.733109641, 1
439, 6, a, 1700642768.768099768, 1
440, 6, a, 1700642768.803096929, 1
441, 6, a, 1700642768.837692945, 1
442, 6, a, 1700642768.872321836, 1
443, 6, a, 1700642768.906844225, 1
444, 6, a, 1700642768.941531951, 1
445, 6, a, 1700642768.976709786, 1
446, 6, a, 1700642769.12080692, 1
447, 6, a, 1700642769.46568425, 1
448, 6, a, 1700642769.81861945, 1
449, 6, a, 1700642769.117062032, 1
450, 6, a, 1700642769.152103888, 1
451, 6, a, 1700642769.187189196, 1
452, 6, a, 1700642769.222693801, 1
453, 6, a, 1700642769.257338875, 1
454, 6, a, 1700642769.292277905, 1
455, 6, a, 1700642769.326760370, 1
456, 6, a, 1700642769.361584528, 1
457, 6, a, 1700642769.396803973, 1
458, 6, a, 1700642769.431503632, 1
459, 6, a, 1700642769.466107226, 1
460, 6, a, 1700642769.500687380, 1
461, 6, a, 1700642769.535752662, 1
462, 6, a, 1700642769.570886525, 1
463, 6, a, 1700642769.605566083, 1
464, 6, a, 1700642769.640148273, 1
465, 6, a, 1700642769.675597397, 1
466, 6, a, 1700642769.710255217, 1
467, 6, a, 1700642769.745412434, 1
468, 6, a, 1700642769.780346956, 1
469, 6, a, 1700642769.815598739, 1
470, 6, a, 1700642769.850153841, 1
471, 6, a, 1700642769.885409881, 1
472, 6, a, 1700642769.920673642, 1
473, 6, a, 1700642769.955915539, 1
474, 6, a, 1700642769.990655694, 1
475, 6, a, 1700642770.24912295, 1
476, 6, a, 1700642770.60262047, 1
477, 6, a, 1700642770.95291502, 1
478, 6, a, 1700642770.130477041, 1
479, 6, a, 1700642770.165056197, 1
480, 6, a, 1700642770.200301055, 1
481, 6, a, 1700642770.235023061, 1
482, 6, a, 1700642770.269494171, 1
483, 6, a, 1700642770.304529251, 1
484, 6, a, 1700642770.340044671, 1
485, 6, a, 1700642770.374841386, 1
486, 6, a, 1700642770.409402398, 1
487, 6, a, 1700642770.444474820, 1
488, 6, a, 1700642770.479325432, 1
489, 6, a, 1700642770.513686090, 1
490, 6, a, 1700642770.548942019, 1
491, 6, a, 1700642770.583838298, 1
492, 6, a, 1700642770.618394773, 1
493, 6, a, 1700642770.653112739, 1
494, 6, a, 1700642770.688205896, 1
495, 6, a, 1700642770.722802690, 1
496, 6, a, 1700642770.757555907, 1
497, 6, a, 1700642770.792742257, 1
498, 6, a, 1700642770.828300622, 1
499, 6, a, 1700642770.863375036, 1
500, 6, a, 1700642770.898481018, 1
501, 6, a, 1700642770.933664419, 1
502, 6, a, 1700642770.969241978, 1
503, 6, a, 1700642771.4618134, 1
504, 6, a, 1700642771.39873915, 1
505, 6, a, 1700642771.75189134, 1
506, 6, a, 1700642771.110208346, 1
507, 6, a, 1700642771.145576120, 1
508, 6, a, 1700642771.180188836, 1
509, 6, a, 1700642771.214835192, 1
510, 6, a, 1700642771.249284410, 1
511, 6, a, 1700642771.284683470, 1
512, 6, a, 1700642771.319980450, 1
513, 6, a, 1700642771.354636846, 1
514, 6, a, 1700642771.390146769, 1
515, 6, a, 1700642771.425352022, 1
516, 6, a, 1700642771.460921905, 1
517, 6, a, 1700642771.495815267, 1
518, 6, a, 1700642771.530215465, 1
519, 6, a, 1700642771.565282868, 1
520, 6, a, 1700642771.600254500, 1
521, 6, a, 1700642771.635298879, 1
522, 6, a, 1700642771.670254620, 1
523, 6, a, 1700642771.705434829, 1
524, 6, a, 1700642771.740858425, 1
525, 6, a, 1700642771.775839135, 1
526, 6, a, 1700642771.810956246, 1
527, 6, a, 1700642771.845575378, 1
528, 6, a, 1700642771.880443390, 1
529, 6, a, 1700642771.915902297, 1
530, 6, a, 1700642771.950589465, 1
531, 6, a, 1700642771.985979010, 1
532, 6, a, 1700642772.20966958, 1
533, 6, a, 1700642772.56596529, 1
534, 6, a, 1700642772.91808583, 1
535, 6, a, 1700642772.126865372, 1
536, 6, a, 1700642772.161996186, 1
537, 6, a, 1700642772.196841142, 1
538, 6, a, 1700642772.231233252, 1
539, 6, a, 1700642772.265904798, 1
540, 6, a, 1700642772.300891441, 1
541, 6, a, 1700642772.335933221, 1
542, 6, a, 1700642772.370820480, 1
543, 6, a, 1700642772.405531238, 1
544, 6, a, 1700642772.440426896, 1
545, 6, a, 1700642772.475946878, 1
546, 6, a, 1700642772.511118101, 1
547, 6, a, 1700642772.546235270, 1
548, 6, a, 1700642772.580706095, 1
549, 6, a, 1700642772.615303910, 1
550, 6, a, 1700642772.649951547, 1
551, 6, a, 1700642772.685289694, 1
552, 6, a, 1700642772.720545295, 1
553, 6, a, 1700642772.755852045, 1
554, 6, a, 1700642772.790879692, 1
555, 6, a, 1700642772.826222296, 1
556, 6, a, 1700642772.861511731, 1
557, 6, a, 1700642772.896629914, 1
558, 6, a, 1700642772.931889919, 1
559, 6, a, 1700642772.967199028, 1
560, 6, a, 1700642773.1821767, 1
561, 6, a, 1700642773.36978536, 1
562, 6, a, 1700642773.71941157, 1
563, 6, a, 1700642773.107186099, 1
564, 6, a, 1700642773.141671721, 1
565, 6, a, 1700642773.176893067, 1
566, 6, a, 1700642773.211736255, 1
567, 6, a, 1700642773.247124929, 1
568, 6, a, 1700642773.282220590, 1
569, 6, a, 1700642773.317503233, 1
570, 6, a, 1700642773.353025922, 1
571, 6, a, 1700642773.387745422, 1
572, 6, a, 1700642773.422927066, 1
573, 6, a, 1700642773.457387527, 1
574, 6, a, 1700642773.492485424, 1
575, 6, a, 1700642773.527005917, 1
576, 6, a, 1700642773.562039376, 1
577, 6, a, 1700642773.596683076, 1
578, 6, a, 1700642773.632075200, 1
579, 6, a, 1700642773.667136427, 1
580, 6, a, 1700642773.701789118, 1
581, 6, a, 1700642773.736533201, 1
582, 6, a, 1700642773.771211997, 1
583, 6, a, 1700642773.805881899, 1
584, 6, a, 1700642773.840575478, 1
585, 6, a, 1700642773.875336211, 1
586, 6, a, 1700642773.910369304, 1
587, 6, a, 1700642773.944873496, 1
588, 6, a, 1700642773.979722035, 1
589, 6, a, 1700642774.14904070, 1
590, 6, a, 1700642774.50127912, 1
591, 6, a, 1700642774.85230679, 1
592, 6, a, 1700642774.120407045, 1
593, 6, a, 1700642774.155476747, 1
594, 6, a, 1700642774.190362125, 1
595, 6, a, 1700642774.225870049, 1
596, 6, a, 1700642774.261124103, 1
597, 6, a, 1700642774.296153391, 1
598, 6, a, 1700642774.331068512, 1
599, 6, a, 1700642774.366540285, 1
600, 6, a, 1700642774.401138673, 1
601, 6, a, 1700642774.435774455, 1
602, 6, a, 1700642774.471223426, 1
603, 6, a, 1700642774.505974116, 1
604, 6, a, 1700642774.540844102, 1
605, 6, a, 1700642774.575286782, 1
606, 6, a, 1700642774.609873320, 1
607, 6, a, 1700642774.644391973, 1
608, 6, a, 1700642774.679018984, 1
609, 6, a, 1700642774.713627520, 1
610, 6, a, 1700642774.748378882, 1
611, 6, a, 1700642774.783029156, 1
612, 6, a, 1700642774.817881656, 1
613, 6, a, 1700642774.852488769, 1
614, 6, a, 1700642774.887525557, 1
615, 6, a, 1700642774.922143043, 1
616, 6, a, 1700642774.956762099, 1
617, 6, a, 1700642774.991695419, 1
618, 6, a, 1700642775.25988431, 1
619, 6, a, 1700642775.60471062, 1
620, 6, a, 1700642775.95322197, 1
621, 6, a, 1700642775.129751925, 1
622, 6, a, 1700642775.164526591, 1
623, 6, a, 1700642775.199185659, 1
624, 6, a, 1700642775.234005220, 1
625, 6, a, 1700642775.268645489, 1
626, 6, a, 1700642775.303077893, 1
627, 6, a, 1700642775.337567738, 1
628, 6, a, 1700642775.372093455, 1
629, 6, a, 1700642775.406844643, 1
630, 6, a, 1700642775.441554398, 1
631, 6, a, 1700642775.476183230, 1
632, 6, a, 1700642775.511075449, 1
633, 6, a, 1700642775.545658117, 1
634, 6, a, 1700642775.580385236, 1
635, 6, a, 1700642775.615236509, 1
636, 6, a, 1700642775.649935581, 1
637, 6, a, 1700642775.684621077, 1
638, 6, a, 1700642775.719688796, 1
639, 6, a, 1700642775.754033111, 1
640, 6, a, 1700642775.788542059, 1
641, 6, a, 1700642775.823422756, 1
642, 6, a, 1700642775.858087137, 1
643, 6, a, 1700642775.892882478, 1
644, 6, a, 1700642775.927758067, 1
645, 6, a, 1700642775.962419472, 1
646, 6, a, 1700642775.997398905, 1
647, 6, a, 1700642776.31808920, 1
648, 6, a, 1700642776.66619700, 1
649, 6, a, 1700642776.101237353, 1
650, 6, a, 1700642776.136476402, 1
651, 6, a, 1700642776.171063251, 1
652, 6, a, 1700642776.205702934, 1
653, 6, a, 1700642776.240262863, 1
654, 6, a, 1700642776.274934120, 1
655, 6, a, 1700642776.309640851, 1
656, 6, a, 1700642776.344605176, 1
657, 6, a, 1700642776.379229927, 1
658, 6, a, 1700642776.413798742, 1
659, 6, a, 1700642776.448465005, 1
660, 6, a, 1700642776.483027668, 1
661, 6, a, 1700642776.517351192, 1
662, 6, a, 1700642776.552084362, 1
663, 6, a, 1700642776.586775724, 1
664, 6, a, 1700642776.621648181, 1
665, 6, a, 1700642776.656206940, 1
666, 6, a, 1700642776.690638085, 1
667, 6, a, 1700642776.725463730, 1
668, 6, a, 1700642776.760885611, 1
669, 6, a, 1700642776.795309808, 1
670, 6, a, 1700642776.830098958, 1
671, 6, a, 1700642776.865185015, 1
672, 6, a, 1700642776.900857937, 1
673, 6, a, 1700642776.936156945, 1
674, 6, a, 1700642776.971004570, 1
675, 6, a, 1700642777.5759797, 1
676, 6, a, 1700642777.40350489, 1
677, 6, a, 1700642777.74825888, 1
678, 6, a, 1700642777.109529915, 1
679, 6, a, 1700642777.144340325, 1
680, 6, a, 1700642777.178847513, 1
681, 6, a, 1700642777.214374674, 1
682, 6, a, 1700642777.249212140, 1
683, 6, a, 1700642777.283689966, 1
684, 6, a, 1700642777.318562080, 1
685, 6, a, 1700642777.353076202, 1
686, 6, a, 1700642777.387605172, 1
687, 6, a, 1700642777.422904198, 1
688, 6, a, 1700642777.457935279, 1
689, 6, a, 1700642777.493082041, 1
690, 6, a, 1700642777.527984060, 1
691, 6, a, 1700642777.562840668, 1
692, 6, a, 1700642777.597402714, 1
693, 6, a, 1700642777.631889270, 1
694, 6, a, 1700642777.666469336, 1
695, 6, a, 1700642777.700929901, 1
696, 6, a, 1700642777.736261314, 1
